"X:    " "Y:    " "Z    "
"     -979.899497487437202" "      658.291457286432205" "        0.001284586366578"
"     -969.849246231155803" "      658.291457286432205" "        0.001310424050726"
"     -959.798994974874404" "      658.291457286432205" "        0.001336900236217"
"     -949.748743718593005" "      658.291457286432205" "        0.001364032941374"
"     -939.698492462311606" "      658.291457286432205" "        0.001391840724080"
"     -929.648241206030207" "      658.291457286432205" "        0.001420342696288"
"     -919.597989949748694" "      658.291457286432205" "        0.001449558538589"
"     -909.547738693467295" "      658.291457286432205" "        0.001479508514740"
"     -899.497487437185896" "      658.291457286432205" "        0.001510213486131"
"     -889.447236180904497" "      658.291457286432205" "        0.001541694926067"
"     -879.396984924623098" "      658.291457286432205" "        0.001573974933815"
"     -869.346733668341699" "      658.291457286432205" "        0.001607076248275"
"     -859.296482412060300" "      658.291457286432205" "        0.001641022261190"
"     -849.246231155778901" "      658.291457286432205" "        0.001675837029727"
"     -839.195979899497502" "      658.291457286432205" "        0.001711545288300"
"     -829.145728643216103" "      658.291457286432205" "        0.001748172459433"
"     -819.095477386934590" "      658.291457286432205" "        0.001785744663478"
"     -809.045226130653191" "      658.291457286432205" "        0.001824288726953"
"     -798.994974874371792" "      658.291457286432205" "        0.001863832189239"
"     -788.944723618090393" "      658.291457286432205" "        0.001904403307339"
"     -778.894472361808994" "      658.291457286432205" "        0.001946031058379"
"     -768.844221105527595" "      658.291457286432205" "        0.001988745139466"
"     -758.793969849246196" "      658.291457286432205" "        0.002032575964497"
"     -748.743718592964797" "      658.291457286432205" "        0.002077554657435"
"     -738.693467336683398" "      658.291457286432205" "        0.002123713041546"
"     -728.643216080401999" "      658.291457286432205" "        0.002171083623982"
"     -718.592964824120600" "      658.291457286432205" "        0.002219699575090"
"     -708.542713567839201" "      658.291457286432205" "        0.002269594701692"
"     -698.492462311557802" "      658.291457286432205" "        0.002320803413535"
"     -688.442211055276402" "      658.291457286432205" "        0.002373360682023"
"     -678.391959798995003" "      658.291457286432205" "        0.002427301990231"
"     -668.341708542713604" "      658.291457286432205" "        0.002482663273114"
"     -658.291457286432205" "      658.291457286432205" "        0.002539480846717"
"     -648.241206030150806" "      658.291457286432205" "        0.002597791325057"
"     -638.190954773869294" "      658.291457286432205" "        0.002657631523257"
"     -628.140703517587895" "      658.291457286432205" "        0.002719038345359"
"     -618.090452261306496" "      658.291457286432205" "        0.002782048655120"
"     -608.040201005025096" "      658.291457286432205" "        0.002846699127966"
"     -597.989949748743697" "      658.291457286432205" "        0.002913026082130"
"     -587.939698492462298" "      658.291457286432205" "        0.002981065286866"
"     -577.889447236180786" "      658.291457286432205" "        0.003050851745516"
"     -567.839195979899387" "      658.291457286432205" "        0.003122419451048"
"     -557.788944723617988" "      658.291457286432205" "        0.003195801111615"
"     -547.738693467336589" "      658.291457286432205" "        0.003271027843547"
"     -537.688442211055190" "      658.291457286432205" "        0.003348128829148"
"     -527.638190954773791" "      658.291457286432205" "        0.003427130936633"
"     -517.587939698492391" "      658.291457286432205" "        0.003508058299523"
"     -507.537688442210992" "      658.291457286432205" "        0.003590931852908"
"     -497.487437185929593" "      658.291457286432205" "        0.003675768824090"
"     -487.437185929648194" "      658.291457286432205" "        0.003762582175330"
"     -477.386934673366795" "      658.291457286432205" "        0.003851379996732"
"     -467.336683417085396" "      658.291457286432205" "        0.003942164847686"
"     -457.286432160803997" "      658.291457286432205" "        0.004034933045875"
"     -447.236180904522598" "      658.291457286432205" "        0.004129673903485"
"     -437.185929648241199" "      658.291457286432205" "        0.004226368911183"
"     -427.135678391959800" "      658.291457286432205" "        0.004324990871409"
"     -417.085427135678287" "      658.291457286432205" "        0.004425502983831"
"     -407.035175879396888" "      658.291457286432205" "        0.004527857887261"
"     -396.984924623115489" "      658.291457286432205" "        0.004631996664033"
"     -386.934673366834090" "      658.291457286432205" "        0.004737847814801"
"     -376.884422110552691" "      658.291457286432205" "        0.004845326213880"
"     -366.834170854271292" "      658.291457286432205" "        0.004954332057690"
"     -356.783919597989893" "      658.291457286432205" "        0.005064749821432"
"     -346.733668341708494" "      658.291457286432205" "        0.005176447241959"
"     -336.683417085427095" "      658.291457286432205" "        0.005289274347660"
"     -326.633165829145696" "      658.291457286432205" "        0.005403062559134"
"     -316.582914572864297" "      658.291457286432205" "        0.005517623887310"
"     -306.532663316582898" "      658.291457286432205" "        0.005632750258379"
"     -296.482412060301499" "      658.291457286432205" "        0.005748212997310"
"     -286.432160804019986" "      658.291457286432205" "        0.005863762503670"
"     -276.381909547738587" "      658.291457286432205" "        0.005979128154736"
"     -266.331658291457188" "      658.291457286432205" "        0.006094018471354"
"     -256.281407035175789" "      658.291457286432205" "        0.006208121581416"
"     -246.231155778894390" "      658.291457286432205" "        0.006321106013978"
"     -236.180904522612991" "      658.291457286432205" "        0.006432621853881"
"     -226.130653266331592" "      658.291457286432205" "        0.006542302281899"
"     -216.080402010050193" "      658.291457286432205" "        0.006649765519060"
"     -206.030150753768794" "      658.291457286432205" "        0.006754617185674"
"     -195.979899497487395" "      658.291457286432205" "        0.006856453075846"
"     -185.929648241205996" "      658.291457286432205" "        0.006954862337034"
"     -175.879396984924597" "      658.291457286432205" "        0.007049431031721"
"     -165.829145728643198" "      658.291457286432205" "        0.007139746044917"
"     -155.778894472361685" "      658.291457286432205" "        0.007225399287372"
"     -145.728643216080286" "      658.291457286432205" "        0.007305992130789"
"     -135.678391959798887" "      658.291457286432205" "        0.007381139998388"
"     -125.628140703517488" "      658.291457286432205" "        0.007450477022788"
